    [10, 2, 5, 49, 2, 49, 2, 8, 50, 7, 50, 1, 2, 15, 1, 9, 13, 3, 1, 93, 9, 93, 7, 93, 3, 7, 50, 9, 50, 5, 50, 3, 10, 32, 9, 32, 8, 32, 2, 6, 59, 3, 59, 1, 4, 10, 1, 3, 35];
    [10, 3, 2, 25, 7, 25, 6, 25, 1, 1, 47, 3, 8, 60, 1, 60, 4, 60, 3, 9, 33, 2, 33, 8, 33, 2, 5, 53, 8, 53, 1, 6, 37, 1, 10, 73, 3, 3, 22, 5, 22, 4, 22, 3, 4, 87, 5, 87, 10, 87, 2, 7, 79, 4, 79];
    [10, 2, 1, 84, 4, 84, 1, 7, 83, 1, 2, 71, 2, 6, 68, 5, 68, 1, 10, 89, 2, 9, 11, 2, 11, 1, 4, 60, 2, 5, 50, 6, 50, 1, 3, 33, 1, 8, 97];
    [10, 1, 2, 14, 2, 1, 38, 4, 38, 2, 7, 88, 3, 88, 3, 6, 5, 5, 5, 7, 5, 3, 5, 77, 10, 77, 6, 77, 2, 8, 92, 1, 92, 3, 9, 24, 5, 24, 8, 24, 2, 3, 73, 8, 73, 1, 10, 52, 3, 4, 71, 5, 71, 10, 71];
    [10, 3, 8, 62, 7, 62, 1, 62, 2, 10, 19, 8, 19, 3, 7, 38, 6, 38, 1, 38, 1, 4, 15, 2, 9, 64, 6, 64, 2, 3, 64, 10, 64, 2, 5, 8, 8, 8, 3, 2, 61, 7, 61, 5, 61, 2, 1, 19, 3, 19, 1, 6, 33];
    [10, 1, 3, 33, 1, 6, 46, 2, 5, 74, 7, 74, 2, 1, 56, 9, 56, 3, 7, 84, 8, 84, 3, 84, 2, 10, 83, 9, 83, 3, 9, 19, 8, 19, 10, 19, 3, 8, 8, 10, 8, 4, 8, 2, 4, 32, 9, 32, 2, 2, 97, 5, 97];
    [10, 1, 5, 50, 2, 4, 71, 9, 71, 2, 7, 50, 2, 50, 2, 3, 97, 4, 97, 2, 10, 8, 5, 8, 2, 1, 17, 4, 17, 1, 8, 19, 1, 9, 92, 2, 6, 54, 5, 54, 1, 2, 52];
    [10, 3, 9, 32, 5, 32, 3, 32, 3, 2, 79, 8, 79, 1, 79, 1, 4, 97, 1, 6, 38, 2, 10, 49, 6, 49, 1, 5, 76, 1, 7, 76, 3, 1, 56, 3, 56, 7, 56, 1, 3, 78, 1, 8, 54];
    [10, 1, 6, 13, 2, 4, 5, 1, 5, 1, 3, 25, 2, 1, 86, 2, 86, 1, 2, 95, 2, 10, 28, 3, 28, 3, 7, 78, 1, 78, 4, 78, 3, 9, 24, 7, 24, 5, 24, 1, 8, 10, 2, 5, 39, 2, 39];
    [10, 2, 8, 48, 9, 48, 3, 3, 59, 4, 59, 6, 59, 1, 1, 20, 3, 10, 7, 9, 7, 1, 7, 2, 6, 31, 10, 31, 3, 7, 97, 8, 97, 2, 97, 1, 2, 89, 1, 5, 32, 1, 4, 25, 2, 9, 41, 6, 41];
    [10, 2, 6, 87, 8, 87, 2, 1, 18, 9, 18, 2, 10, 48, 9, 48, 2, 3, 43, 7, 43, 1, 2, 30, 2, 7, 97, 9, 97, 1, 8, 47, 1, 9, 65, 2, 4, 69, 9, 69, 1, 5, 27];
    [10, 1, 7, 71, 2, 6, 20, 3, 20, 2, 9, 20, 5, 20, 1, 2, 78, 2, 4, 39, 6, 39, 2, 1, 17, 7, 17, 2, 8, 50, 6, 50, 1, 3, 44, 3, 10, 42, 6, 42, 5, 42, 3, 5, 38, 4, 38, 3, 38];
    [10, 2, 1, 50, 5, 50, 2, 10, 42, 4, 42, 1, 4, 72, 2, 6, 7, 2, 7, 2, 2, 77, 5, 77, 1, 8, 58, 1, 5, 78, 3, 3, 89, 2, 89, 4, 89, 1, 7, 70, 2, 9, 36, 8, 36];
    [10, 2, 4, 32, 3, 32, 3, 10, 95, 7, 95, 4, 95, 3, 3, 13, 4, 13, 10, 13, 3, 1, 73, 10, 73, 5, 73, 1, 7, 97, 3, 9, 24, 4, 24, 10, 24, 3, 5, 49, 7, 49, 3, 49, 2, 6, 57, 3, 57, 3, 2, 68, 4, 68, 1, 68, 3, 8, 94, 7, 94, 1, 94];
};

%% 15×15 %%
dataArray = {
    [15, 15, 2]; 
    [15, 1, 5, 21, 1, 4, 55, 2, 7, 71, 3, 71, 2, 15, 98, 1, 98, 1, 11, 12, 2, 3, 34, 8, 34, 2, 10, 16, 13, 16, 3, 2, 21, 15, 21, 7, 21, 3, 1, 53, 14, 53, 5, 53, 2, 8, 26, 6, 26, 3, 9, 52, 3, 52, 5, 52, 2, 6, 95, 5, 95, 2, 13, 31, 2, 31, 2, 12, 42, 6, 42, 3, 14, 39, 6, 39, 4, 39]; 
    [15, 2, 12, 54, 14, 54, 1, 5, 83, 1, 2, 77, 3, 8, 64, 14, 64, 11, 64, 2, 9, 34, 15, 34, 1, 15, 79, 3, 13, 43, 3, 43, 14, 43, 1, 1, 55, 1, 4, 77, 2, 7, 19, 6, 19, 1, 10, 37, 1, 6, 79, 3, 11, 92, 3, 92, 2, 92, 1, 14, 62, 2, 3, 66, 15, 66]; 
    [15, 3, 10, 83, 7, 83, 5, 83, 1, 6, 77, 3, 3, 87, 10, 87, 2, 87, 1, 8, 38, 3, 5, 60, 7, 60, 3, 60, 2, 13, 98, 8, 98, 1, 1, 93, 3, 14, 17, 7, 17, 3, 17, 2, 7, 41, 8, 41, 1, 11, 44, 1, 4, 69, 2, 12, 49, 6, 49, 2, 9, 24, 11, 24, 2, 2, 87, 15, 87, 2, 15, 25, 1, 25]; 
    [15, 2, 6, 77, 9, 77, 2, 1, 96, 11, 96, 1, 10, 28, 1, 7, 7, 2, 5, 95, 12, 95, 2, 14, 35, 5, 35, 3, 8, 35, 1, 35, 2, 35, 2, 9, 76, 15, 76, 3, 12, 9, 1, 9, 9, 9, 2, 13, 95, 8, 95, 2, 3, 43, 12, 43, 1, 2, 75, 1, 11, 61, 1, 15, 10, 2, 4, 79, 5, 79]; 
    [15, 1, 11, 87, 2, 5, 28, 6, 28, 3, 9, 50, 2, 50, 5, 50, 1, 3, 59, 2, 1, 46, 3, 46, 3, 12, 45, 8, 45, 1, 45, 2, 15, 9, 2, 9, 2, 10, 43, 2, 43, 1, 7, 52, 2, 8, 27, 9, 27, 3, 2, 91, 9, 91, 8, 91, 1, 14, 41, 1, 4, 16, 1, 6, 59, 3, 13, 39, 10, 39, 14, 39]; 
    [15, 3, 1, 20, 7, 20, 5, 20, 1, 3, 71, 3, 5, 78, 6, 78, 3, 78, 2, 14, 66, 11, 66, 2, 4, 14, 5, 14, 1, 13, 8, 1, 15, 42, 1, 7, 28, 3, 2, 54, 7, 54, 5, 54, 3, 10, 33, 13, 33, 15, 33, 2, 12, 89, 14, 89, 1, 9, 26, 3, 8, 37, 4, 37, 5, 37, 1, 11, 33, 2, 6, 43, 15, 43]; 
    [15, 3, 9, 69, 4, 69, 11, 69, 1, 5, 96, 3, 13, 17, 8, 17, 7, 17, 1, 1, 69, 1, 8, 45, 3, 12, 31, 6, 31, 8, 31, 3, 7, 78, 1, 78, 5, 78, 1, 11, 20, 3, 4, 27, 11, 27, 10, 27, 1, 14, 87, 2, 2, 74, 4, 74, 3, 6, 84, 8, 84, 1, 84, 1, 15, 76, 1, 3, 94, 1, 10, 81]; 
    [15, 3, 5, 58, 9, 58, 2, 58, 3, 14, 90, 4, 90, 12, 90, 3, 12, 76, 1, 76, 2, 76, 1, 4, 81, 1, 8, 23, 1, 10, 28, 2, 2, 18, 3, 18, 2, 3, 32, 10, 32, 2, 13, 86, 5, 86, 3, 9, 99, 12, 99, 14, 99, 1, 15, 97, 3, 1, 24, 6, 24, 15, 24, 3, 11, 45, 9, 45, 2, 45, 3, 7, 72, 10, 72, 3, 72, 2, 6, 25, 13, 25]; 
    [15, 3, 6, 27, 11, 27, 14, 27, 2, 2, 46, 11, 46, 1, 7, 67, 3, 9, 27, 11, 27, 14, 27, 2, 14, 19, 6, 19, 1, 11, 80, 3, 3, 17, 8, 17, 9, 17, 2, 4, 48, 14, 48, 3, 8, 62, 4, 62, 14, 62, 3, 12, 12, 4, 12, 7, 12, 1, 15, 28, 3, 5, 98, 8, 98, 13, 98, 2, 1, 42, 6, 42, 2, 10, 48, 15, 48, 2, 13, 50, 4, 50];
    [15, 2, 12, 37, 2, 37, 1, 6, 80, 2, 5, 75, 7, 75, 2, 9, 55, 2, 55, 2, 8, 50, 7, 50, 3, 1, 94, 4, 94, 10, 94, 3, 10, 14, 3, 14, 15, 14, 1, 7, 41, 2, 15, 72, 10, 72, 1, 4, 50, 3, 11, 61, 5, 61, 14, 61, 3, 14, 79, 9, 79, 11, 79, 2, 3, 98, 15, 98, 1, 13, 18, 2, 2, 63, 8, 63];
    [15, 3, 8, 65, 3, 65, 12, 65, 2, 4, 96, 11, 96, 1, 1, 47, 3, 5, 75, 9, 75, 6, 75, 2, 13, 69, 10, 69, 1, 15, 58, 2, 11, 33, 4, 33, 3, 2, 71, 9, 71, 11, 71, 1, 10, 22, 2, 14, 32, 9, 32, 3, 6, 57, 14, 57, 9, 57, 3, 9, 79, 13, 79, 12, 79, 1, 3, 14, 3, 12, 31, 11, 31, 3, 31, 3, 7, 60, 8, 60, 2, 60];
    [15, 3, 2, 34, 14, 34, 10, 34, 1, 3, 47, 3, 4, 58, 12, 58, 15, 58, 1, 6, 51, 2, 5, 62, 3, 62, 2, 7, 44, 13, 44, 2, 10, 8, 13, 8, 1, 8, 17, 1, 11, 97, 3, 9, 29, 7, 29, 1, 29, 1, 12, 15, 3, 14, 66, 13, 66, 6, 66, 2, 13, 40, 15, 40, 3, 1, 44, 13, 44, 14, 44, 1, 15, 38];
    [15, 1, 4, 50, 1, 8, 57, 3, 14, 61, 10, 61, 4, 61, 3, 6, 20, 5, 20, 15, 20, 2, 12, 85, 9, 85, 2, 13, 90, 11, 90, 2, 3, 58, 1, 58, 1, 5, 63, 2, 11, 84, 10, 84, 1, 2, 39, 2, 10, 87, 2, 87, 1, 7, 21, 2, 15, 56, 11, 56, 1, 9, 32, 1, 1, 57];
    [15, 1, 10, 84, 2, 8, 45, 4, 45, 2, 6, 15, 7, 15, 2, 15, 41, 6, 41, 1, 11, 18, 1, 5, 82, 3, 12, 29, 5, 29, 1, 29, 2, 3, 70, 11, 70, 3, 2, 67, 5, 67, 13, 67, 2, 4, 30, 3, 30, 1, 14, 50, 3, 7, 23, 5, 23, 15, 23, 3, 1, 20, 12, 20, 5, 20, 1, 13, 21, 3, 9, 38, 6, 38, 11, 38];
    [15, 1, 10, 37, 2, 11, 81, 6, 81, 2, 12, 61, 5, 61, 2, 15, 57, 13, 57, 3, 9, 57, 12, 57, 5, 57, 2, 1, 52, 13, 52, 1, 8, 74, 1, 7, 62, 1, 13, 30, 2, 2, 52, 11, 52, 2, 3, 38, 6, 38, 1, 14, 68, 3, 5, 54, 14, 54, 12, 54, 3, 4, 54, 3, 54, 15, 54, 3, 6, 16, 13, 16, 3, 16];
};
dataArray = {
    [15, 15, 2]; 
    [15, 1, 6, 19, 1, 7, 64, 2, 12, 73, 3, 73, 2, 10, 13, 1, 13, 1, 3, 84, 2, 15, 88, 8, 88, 2, 4, 85, 13, 85, 3, 11, 41, 15, 41, 7, 41, 3, 13, 53, 14, 53, 5, 53, 2, 14, 80, 6, 80, 3, 2, 66, 3, 66, 5, 66, 2, 8, 46, 5, 46, 2, 9, 59, 2, 59, 2, 5, 25, 6, 25, 3, 1, 62, 14, 62, 6, 62];
    [15, 1, 2, 67, 2, 4, 74, 14, 74, 1, 8, 41, 1, 3, 57, 3, 15, 52, 14, 52, 11, 52, 2, 1, 14, 9, 14, 3, 10, 64, 4, 64, 15, 64, 1, 9, 84, 3, 7, 78, 14, 78, 10, 78, 1, 6, 47, 2, 14, 28, 6, 28, 1, 5, 84, 1, 11, 63, 3, 13, 26, 3, 26, 2, 26, 1, 12, 46];
    [15, 2, 7, 97, 15, 97, 3, 9, 95, 7, 95, 5, 95, 1, 1, 64, 3, 10, 38, 2, 38, 1, 38, 3, 11, 59, 7, 59, 3, 59, 2, 13, 95, 8, 95, 1, 3, 17, 3, 12, 65, 7, 65, 14, 65, 3, 14, 93, 5, 93, 8, 93, 1, 4, 10, 1, 6, 73, 2, 2, 11, 6, 11, 2, 5, 85, 11, 85, 2, 15, 46, 2, 46, 1, 8, 67];
    [15, 2, 11, 23, 9, 23, 2, 13, 49, 11, 49, 1, 4, 32, 1, 5, 66, 2, 3, 43, 12, 43, 2, 1, 60, 5, 60, 3, 9, 41, 8, 41, 1, 41, 2, 8, 61, 2, 61, 3, 14, 70, 9, 70, 1, 70, 3, 10, 49, 5, 49, 8, 49, 2, 12, 17, 13, 17, 1, 7, 90, 1, 2, 85, 2, 15, 99, 5, 99, 1, 6, 85];
    [15, 2, 10, 98, 6, 98, 3, 9, 57, 2, 57, 5, 57, 1, 4, 73, 2, 7, 9, 3, 9, 3, 1, 73, 8, 73, 2, 73, 2, 8, 7, 2, 7, 1, 2, 98, 2, 5, 13, 9, 13, 3, 14, 41, 2, 41, 9, 41, 2, 6, 40, 1, 40, 1, 12, 85, 1, 11, 37, 3, 3, 68, 13, 68, 10, 68, 2, 15, 79, 6, 79, 1, 13, 17];
    [15, 2, 12, 66, 7, 66, 3, 8, 53, 6, 53, 3, 53, 2, 6, 86, 11, 86, 2, 7, 40, 5, 40, 1, 1, 14, 1, 4, 19, 1, 14, 96, 3, 5, 95, 7, 95, 6, 95, 1, 3, 54, 1, 11, 84, 3, 13, 97, 2, 97, 14, 97, 1, 9, 16, 3, 15, 52, 4, 52, 5, 52, 1, 2, 76, 2, 10, 87, 6, 87];
    [15, 3, 5, 77, 6, 77, 4, 77, 2, 3, 55, 4, 55, 3, 10, 42, 8, 42, 7, 42, 1, 6, 74, 1, 15, 91, 3, 14, 33, 6, 33, 8, 33, 3, 11, 16, 1, 16, 5, 16, 1, 13, 54, 3, 1, 18, 11, 18, 10, 18, 1, 4, 87, 2, 8, 60, 4, 60, 3, 9, 13, 8, 13, 1, 13, 1, 7, 33, 1, 2, 33, 1, 12, 61];
    [15, 3, 7, 41, 9, 41, 2, 41, 3, 6, 39, 4, 39, 12, 39, 3, 12, 82, 1, 82, 2, 82, 1, 10, 64, 1, 15, 47, 1, 11, 28, 2, 8, 78, 3, 78, 2, 14, 49, 10, 49, 2, 2, 79, 5, 79, 3, 5, 58, 12, 58, 14, 58, 1, 3, 92, 3, 4, 79, 6, 79, 15, 79, 3, 13, 6, 9, 6, 2, 6, 3, 1, 69, 10, 69, 3, 69, 2, 9, 76, 13, 76];
    [15, 3, 12, 21, 11, 21, 14, 21, 2, 6, 42, 11, 42, 1, 10, 91, 3, 3, 28, 11, 28, 14, 28, 2, 1, 52, 6, 52, 1, 7, 88, 3, 13, 76, 8, 76, 9, 76, 2, 14, 86, 4, 86, 2, 11, 23, 9, 23, 1, 2, 35, 1, 8, 52, 2, 5, 91, 3, 91, 1, 4, 47, 1, 15, 82, 1, 9, 24];
    [15, 3, 12, 42, 8, 42, 13, 42, 2, 2, 93, 6, 93, 2, 4, 95, 15, 95, 2, 14, 45, 4, 45, 2, 10, 28, 2, 28, 1, 15, 77, 2, 1, 84, 7, 84, 2, 11, 8, 2, 8, 2, 8, 45, 7, 45, 3, 5, 70, 4, 70, 10, 70, 3, 6, 37, 10, 37, 3, 37, 3, 7, 86, 13, 86, 8, 86, 1, 13, 64, 1, 9, 67, 3, 3, 38, 5, 38, 14, 38];
    [15, 3, 5, 97, 9, 97, 11, 97, 2, 13, 81, 15, 81, 1, 2, 58, 2, 8, 84, 6, 84, 3, 6, 58, 12, 58, 5, 58, 2, 1, 9, 13, 9, 3, 12, 87, 9, 87, 6, 87, 2, 4, 5, 10, 5, 1, 3, 44, 2, 14, 85, 4, 85, 3, 7, 89, 9, 89, 11, 89, 1, 11, 77, 2, 10, 96, 9, 96, 3, 15, 39, 6, 39, 14, 39, 3, 9, 77, 6, 77, 13, 77];
    [15, 3, 13, 80, 12, 80, 11, 80, 3, 2, 21, 15, 21, 8, 21, 1, 11, 10, 2, 6, 73, 12, 73, 2, 9, 70, 2, 70, 1, 7, 49, 1, 3, 31, 3, 14, 34, 4, 34, 12, 34, 3, 5, 40, 4, 40, 3, 40, 2, 12, 22, 13, 22, 2, 1, 15, 13, 15, 1, 15, 82, 1, 4, 57, 3, 10, 71, 7, 71, 1, 71, 1, 8, 48];
    [15, 3, 3, 17, 13, 17, 6, 17, 2, 8, 62, 15, 62, 3, 6, 75, 13, 75, 14, 75, 1, 10, 35, 1, 2, 91, 1, 15, 50, 3, 4, 7, 10, 7, 3, 7, 2, 11, 64, 15, 64, 2, 14, 75, 9, 75, 2, 13, 94, 11, 94, 2, 1, 55, 13, 55, 2, 7, 72, 10, 72, 1, 9, 47, 2, 5, 11, 2, 11, 1, 12, 90];
    [15, 2, 12, 93, 11, 93, 1, 7, 57, 1, 2, 71, 1, 13, 70, 2, 10, 93, 4, 93, 2, 6, 20, 7, 20, 2, 4, 15, 6, 15, 1, 14, 77, 1, 11, 58, 3, 1, 12, 5, 12, 11, 12, 3, 3, 67, 5, 67, 13, 67, 2, 9, 68, 3, 68, 1, 15, 7, 3, 8, 29, 5, 29, 15, 29, 3, 5, 52, 12, 52, 1, 52];
    [15, 2, 14, 76, 13, 76, 3, 4, 27, 6, 27, 11, 27, 1, 5, 26, 2, 10, 36, 6, 36, 2, 12, 8, 5, 8, 2, 11, 36, 13, 36, 3, 1, 95, 12, 95, 5, 95, 2, 9, 48, 13, 48, 1, 3, 82, 1, 7, 87, 1, 6, 6, 2, 2, 63, 11, 63, 2, 8, 56, 6, 56, 1, 13, 36, 3, 15, 15, 5, 15, 14, 15];
};
dataArray = {
    [15, 15, 2]; 
    [15, 1, 2, 26, 1, 13, 67, 2, 1, 72, 3, 72, 2, 7, 74, 1, 74, 1, 15, 13, 2, 9, 43, 8, 43, 2, 5, 30, 13, 30, 3, 4, 19, 15, 19, 7, 19, 3, 11, 23, 14, 23, 5, 23, 2, 12, 85, 6, 85, 3, 6, 98, 3, 98, 5, 98, 2, 14, 43, 5, 43, 2, 3, 38, 2, 38, 2, 8, 8, 6, 8, 3, 10, 75, 14, 75, 6, 75]; 
    [15, 1, 15, 42, 2, 1, 39, 14, 39, 1, 5, 55, 1, 13, 46, 3, 2, 19, 14, 19, 11, 19, 2, 9, 93, 15, 93, 1, 10, 80, 3, 6, 26, 13, 26, 3, 26, 2, 11, 7, 10, 7, 1, 7, 50, 2, 12, 57, 6, 57, 1, 4, 73, 1, 3, 9, 3, 8, 61, 3, 61, 2, 61, 1, 14, 72]; 
    [15, 2, 4, 96, 15, 96, 3, 5, 99, 7, 99, 4, 99, 3, 13, 34, 10, 34, 2, 34, 1, 7, 60, 3, 8, 43, 7, 43, 3, 43, 2, 15, 7, 8, 7, 1, 14, 12, 3, 9, 11, 7, 11, 14, 11, 3, 12, 70, 5, 70, 8, 70, 1, 11, 43, 1, 1, 91, 2, 2, 68, 6, 68, 2, 10, 11, 11, 11, 2, 6, 68, 15, 68, 2, 3, 72, 1, 72]; 
    [15, 2, 15, 63, 9, 63, 2, 12, 45, 11, 45, 1, 5, 49, 1, 2, 74, 2, 9, 27, 12, 27, 2, 1, 30, 5, 30, 3, 10, 72, 8, 72, 1, 72, 2, 8, 9, 2, 9, 3, 13, 99, 9, 99, 1, 99, 3, 14, 60, 5, 60, 8, 60, 2, 6, 69, 12, 69, 1, 7, 69, 1, 3, 84, 1, 4, 40, 2, 11, 59, 5, 59]; 
    [15, 1, 3, 91, 2, 1, 75, 6, 75, 3, 10, 98, 2, 98, 5, 98, 1, 4, 17, 2, 11, 72, 3, 72, 3, 14, 31, 8, 31, 1, 31, 2, 12, 9, 2, 9, 2, 15, 98, 2, 98, 1, 8, 50, 2, 6, 37, 9, 37, 3, 5, 8, 2, 8, 9, 8, 2, 9, 65, 1, 65, 1, 2, 90, 1, 13, 91, 3, 7, 71, 13, 71, 10, 71]; 
    [15, 2, 12, 35, 6, 35, 1, 7, 80, 2, 5, 39, 7, 39, 3, 4, 62, 6, 62, 3, 62, 2, 15, 74, 11, 74, 2, 6, 72, 5, 72, 1, 11, 35, 1, 10, 25, 1, 2, 49, 3, 9, 52, 7, 52, 5, 52, 3, 8, 63, 10, 63, 13, 63, 3, 3, 90, 2, 90, 14, 90, 1, 14, 21, 3, 13, 47, 4, 47, 5, 47, 1, 1, 38]
    [15, 2, 15, 19, 6, 19, 3, 8, 57, 6, 57, 4, 57, 2, 11, 24, 4, 24, 3, 14, 91, 8, 91, 7, 91, 1, 4, 50, 1, 1, 5, 3, 12, 49, 6, 49, 8, 49, 3, 13, 18, 1, 18, 5, 18, 1, 10, 58, 3, 6, 24, 11, 24, 10, 24, 1, 9, 52, 2, 2, 88, 4, 88, 3, 3, 68, 8, 68, 1, 68, 1, 7, 20, 1, 5, 53]; 
    [15, 1, 8, 77, 3, 15, 72, 9, 72, 2, 72, 3, 6, 35, 4, 35, 12, 35, 3, 12, 90, 1, 90, 2, 90, 1, 5, 68, 1, 7, 18, 1, 4, 9, 2, 1, 33, 3, 33, 2, 9, 60, 10, 60, 2, 11, 18, 5, 18, 3, 13, 10, 12, 10, 14, 10, 1, 14, 60, 3, 2, 38, 6, 38, 15, 38, 3, 3, 99, 9, 99, 2, 99, 3, 10, 15, 3, 15, 8, 15]; 
    [15, 1, 14, 6, 3, 9, 86, 11, 86, 14, 86, 2, 3, 40, 11, 40, 1, 10, 79, 3, 13, 92, 11, 92, 14, 92, 2, 12, 23, 6, 23, 1, 6, 89, 3, 11, 95, 8, 95, 9, 95, 2, 7, 91, 4, 91, 2, 8, 72, 9, 72, 1, 1, 80, 1, 2, 60, 2, 4, 56, 3, 56, 1, 5, 51, 1, 15, 23]; 
    [15, 1, 2, 46, 3, 7, 28, 8, 28, 13, 28, 2, 6, 34, 11, 34, 3, 12, 77, 11, 77, 4, 77, 2, 5, 47, 2, 47, 1, 1, 10, 2, 15, 49, 7, 49, 2, 9, 77, 2, 77, 2, 11, 48, 7, 48, 3, 8, 24, 4, 24, 10, 24, 3, 13, 8, 10, 8, 3, 8, 3, 3, 72, 13, 72, 8, 72, 1, 14, 55, 1, 10, 29, 3, 4, 40, 5, 40, 14, 40]; 
    [15, 3, 11, 22, 9, 22, 5, 22, 3, 5, 89, 13, 89, 8, 89, 2, 13, 79, 6, 79, 3, 1, 7, 12, 7, 5, 7, 2, 10, 15, 13, 15, 3, 2, 6, 9, 6, 6, 6, 2, 12, 30, 10, 30, 1, 7, 38, 2, 6, 11, 4, 11, 3, 9, 52, 11, 52, 10, 52, 2, 4, 20, 9, 20, 3, 8, 5, 6, 5, 14, 5, 3, 15, 9, 6, 9, 9, 9, 1, 3, 20, 3, 14, 28, 13, 28, 12, 28]; 
    [15, 2, 6, 73, 3, 73, 3, 15, 56, 8, 56, 7, 56, 2, 3, 37, 12, 37, 2, 4, 22, 2, 22, 1, 14, 25, 1, 7, 58, 3, 2, 8, 4, 8, 12, 8, 3, 8, 93, 4, 93, 5, 93, 3, 5, 88, 14, 88, 13, 88, 2, 9, 17, 13, 17, 1, 13, 9, 1, 12, 69, 3, 11, 71, 7, 71, 1, 71, 1, 10, 85, 3, 1, 55, 13, 55, 6, 55];
    [15, 2, 10, 85, 15, 85, 3, 15, 58, 13, 58, 14, 58, 1, 4, 46, 1, 9, 64, 1, 3, 49, 3, 7, 37, 10, 37, 4, 37, 3, 2, 33, 5, 33, 15, 33, 2, 5, 30, 9, 30, 2, 6, 26, 11, 26, 2, 1, 20, 13, 20, 2, 14, 74, 10, 74, 1, 11, 77, 2, 13, 99, 2, 99, 1, 12, 56, 2, 8, 21, 11, 21];
    [15, 1, 11, 17, 1, 4, 24, 1, 5, 89, 2, 6, 15, 4, 15, 2, 12, 60, 7, 60, 2, 2, 42, 6, 42, 1, 9, 98, 1, 3, 64, 3, 14, 92, 5, 92, 1, 92, 2, 1, 63, 11, 63, 3, 8, 52, 5, 52, 13, 52, 2, 13, 54, 3, 54, 1, 7, 75, 3, 15, 23, 5, 23, 12, 23, 1, 10, 38];
    [15, 2, 4, 8, 13, 8, 3, 6, 17, 11, 17, 4, 17, 2, 12, 56, 6, 56, 2, 8, 93, 5, 93, 2, 15, 26, 13, 26, 3, 10, 62, 12, 62, 5, 62, 2, 7, 7, 13, 7, 1, 11, 88, 1, 1, 97, 1, 2, 7, 2, 3, 43, 2, 43, 2, 9, 29, 14, 29, 3, 14, 35, 13, 35, 3, 35, 2, 13, 87, 5, 87, 2, 5, 57, 12, 57];
};
dataArray = { 
    [15, 15, 2]; 
    [15, 1, 11, 51, 1, 15, 43, 2, 8, 80, 3, 80, 2, 5, 18, 1, 18, 1, 7, 38, 2, 4, 24, 8, 24, 2, 3, 67, 13, 67, 3, 13, 15, 15, 15, 7, 15, 3, 12, 24, 14, 24, 5, 24, 2, 14, 72, 6, 72, 3, 9, 45, 3, 45, 5, 45, 2, 6, 80, 5, 80, 2, 10, 64, 2, 64, 2, 2, 44, 6, 44, 3, 1, 88, 14, 88, 6, 88]; 
    [15, 1, 7, 40, 2, 10, 88, 14, 88, 1, 11, 77, 1, 6, 59, 3, 12, 20, 14, 20, 11, 20, 2, 4, 52, 9, 52, 3, 9, 70, 4, 70, 15, 70, 1, 1, 40, 3, 5, 32, 14, 32, 10, 32, 1, 14, 76, 2, 13, 43, 6, 43, 1, 8, 31, 1, 3, 21, 3, 15, 5, 3, 5, 2, 5, 1, 2, 47]; 
    [15, 2, 1, 32, 15, 32, 3, 4, 49, 7, 49, 5, 49, 1, 11, 5, 3, 6, 64, 10, 64, 2, 64, 1, 8, 58, 3, 9, 80, 7, 80, 3, 80, 2, 7, 94, 8, 94, 1, 12, 11, 3, 2, 26, 7, 26, 14, 26, 3, 14, 26, 5, 26, 8, 26, 1, 15, 59, 1, 10, 85, 2, 5, 47, 6, 47, 2, 13, 96, 11, 96, 2, 3, 14, 15, 14]; 
    [15, 2, 6, 23, 1, 23, 2, 7, 9, 9, 9, 2, 1, 75, 11, 75, 1, 13, 37, 1, 12, 43, 2, 3, 79, 12, 79, 2, 5, 75, 3, 75, 2, 4, 34, 1, 34, 2, 8, 20, 2, 20, 3, 14, 10, 9, 10, 1, 10, 3, 15, 83, 5, 83, 8, 83, 2, 11, 68, 12, 68, 1, 10, 52, 1, 9, 66, 1, 2, 9]; 
    [15, 2, 13, 69, 5, 69, 1, 10, 59, 2, 4, 28, 6, 28, 3, 15, 62, 2, 62, 5, 62, 1, 14, 36, 2, 2, 26, 3, 26, 3, 7, 84, 8, 84, 1, 84, 2, 12, 16, 2, 16, 2, 9, 54, 2, 54, 1, 6, 42, 2, 3, 54, 9, 54, 3, 1, 6, 2, 6, 9, 6, 2, 11, 40, 1, 40, 1, 8, 88, 1, 5, 79]; 
    [15, 3, 14, 78, 13, 78, 10, 78, 2, 13, 53, 6, 53, 1, 12, 17, 2, 6, 29, 7, 29, 3, 5, 82, 6, 82, 3, 82, 2, 3, 23, 11, 23, 2, 10, 12, 5, 12, 1, 9, 64, 1, 2, 86, 1, 8, 59, 3, 7, 5, 5, 5, 6, 5, 1, 4, 68, 1, 15, 59, 3, 11, 13, 2, 13, 14, 13, 1, 1, 56]; 
    [15, 3, 11, 83, 4, 83, 5, 83, 1, 14, 46, 2, 10, 7, 6, 7, 3, 13, 65, 6, 65, 4, 65, 2, 12, 69, 4, 69, 3, 7, 62, 8, 62, 10, 62, 1, 1, 16, 3, 3, 58, 6, 58, 8, 58, 3, 9, 66, 1, 66, 5, 66, 1, 6, 83, 3, 8, 90, 11, 90, 10, 90, 1, 15, 42, 2, 5, 81, 4, 81, 3, 4, 69, 8, 69, 1, 69, 1, 2, 85]; 
